"id","camid","image_name","x","y","frame_number","seq_id","number_of_points","DateTimeOriginal","label","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","new_seq_id","new_seq","sequence_id","radius_err","pixdiff","dist","dist_err","dist_err_new","timediff","time","speed","speed_err","speed_err_new","frames"
932,"CAM_50562","MathuAkru-2015-08-04_14-00-40-CAM50562.jpg",629.5176546,1218.501492,1365,353,10,"2015:08:04 14:00:40","movement","MAK_17","MAK_17 1365",2048,1536,"MAK_17",2.566181725,-0.193127075,22,-11.06618138,"MAK_17-353","Loc7","MAK_17-353-Loc7",2.53095174196293,204.87677237154,0.272712795973305,0.269375924481931,0,1,1,0.272712795973305,0.269375924481931,0,3
942,"CAM_50562","MathuAkru-2015-08-04_14-00-26-CAM50562_1.jpg",609.6385011,1360.14046,1355,354,10,"2015:08:04 14:00:26","movement","MAK_17","MAK_17 1355",2048,1536,"MAK_17",1.879814912,-0.20285933,32,-11.62383959,"MAK_17-354","Loc2","MAK_17-354-Loc2",1.83876372141387,287.062867094221,0.308523351444368,0.303537339893819,0,2,2,0.154261675722184,0.151768669946909,0,3
935,"CAM_50562","MathuAkru-2015-08-04_14-00-19-CAM50562.jpg",1161.28501,1283.10874,1348,354,10,"2015:08:04 14:00:19","movement","MAK_17","MAK_17 1348",2048,1536,"MAK_17",2.400906048,0.067210745,25,3.851175696,"MAK_17-354","Loc7","MAK_17-354-Loc7",2.36936652408825,478.062344336987,0.690860965822207,0.685549177846382,0,6,6,0.115143494303701,0.11425819630773,0,7
945,"CAM_50562","MathuAkru-2015-08-04_13-59-01-CAM50562.jpg",1288.006597,1251.976968,1328,355,10,"2015:08:04 13:59:01","movement","MAK_17","MAK_17 1328",2048,1536,"MAK_17",2.655180459,0.129249946,35,7.406021896,"MAK_17-355","Loc2","MAK_17-355-Loc2",2.58061874222378,414.397184778296,0.754542251213008,0.745062461256053,0,6,6,0.125757041868835,0.124177076876009,0,7
952,"CAM_50562","MathuAkru-2015-08-04_13-59-07-CAM50562_2.jpg",817.7251157,1342.99919,1335,355,10,"2015:08:04 13:59:07","movement","MAK_17","MAK_17 1335",2048,1536,"MAK_17",1.998929615,-0.10098618,42,-5.786508091,"MAK_17-355","Loc9","MAK_17-355-Loc9",1.93766319245981,173.601399019649,0.224505800366799,0.220833326373566,0,3,3,0.0748352667889328,0.0736111087911886,0,3
955,"CAM_50562","MathuAkru-2015-08-04_13-59-15-CAM50562.jpg",59.20659722,1248.184375,1338,356,4,"2015:08:04 13:59:15","movement","MAK_17","MAK_17 1338",2048,1536,"MAK_17",2.176944163,-0.472334769,45,-27.06478227,"MAK_17-356","Loc9","MAK_17-356-Loc9",2.26828594764026,167.019742350712,0.190355044813505,0.197254701761754,0,3,3,0.0634516816045015,0.0657515672539182,0,4
959,"CAM_50562","MathuAkru-2015-08-04_13-59-22-CAM50562.jpg",1985.843519,1270.939931,1345,357,3,"2015:08:04 13:59:22","movement","MAK_17","MAK_17 1345",2048,1536,"MAK_17",2.887209768,0.470890592,49,26.98203091,"MAK_17-357","Loc9","MAK_17-357-Loc9",2.93898149412684,106.463147800297,0.189720316692766,0.191812653464976,0,1,1,0.189720316692766,0.191812653464976,0,3
962,"CAM_50562","MathuAkru-2015-08-04_13-58-33-CAM50562.jpg",1246.288079,1297.488079,1318,358,10,"2015:08:04 13:58:33","movement","MAK_17","MAK_17 1318",2048,1536,"MAK_17",2.353895314,0.108825774,52,6.23571683,"MAK_17-358","Loc5","MAK_17-358-Loc5",2.33574571424436,964.386865407206,1.18417418150571,1.1772852907475,0,10,10,0.118417418150571,0.11772852907475,0,10
972,"CAM_50562","MathuAkru-2015-08-04_13-57-53-CAM50562_1.jpg",1595.206597,1320.243634,1298,359,6,"2015:08:04 13:57:53","movement","MAK_17","MAK_17 1298",2048,1536,"MAK_17",2.364639294,0.279646125,62,16.02372294,"MAK_17-359","Loc2","MAK_17-359-Loc2",2.53908967888256,1586.44732955183,2.24109853872221,2.3635885175322,0,19,19,0.11795255466959,0.12439939565959,0,6
978,"CAM_50562","MathuAkru-2015-08-04_13-58-12-CAM50562_1.jpg",1982.050926,1289.902894,1312,360,6,"2015:08:04 13:58:12","movement","MAK_17","MAK_17 1312",2048,1536,"MAK_17",2.736097783,0.469033849,2,26.87563953,"MAK_17-360","Loc2","MAK_17-360-Loc2",2.80235559805353,220.742554440153,0.314598682367822,0.321274710257122,0,3,3,0.104866227455941,0.107091570085707,0,4
