"X","r_hn_true","r_hr_true","r_hn_err","r_hr_err","diff_hn","diff_hr","aic_hn_true","aic_hr_true","aic_hn_err","aic_hr_err"
252,7.25689742772855,7.64102047456895,7.56739905132107,8.53244239269246,0.310501623592527,0.891421918123509,241.849921157148,235.059715828862,244.60473754242,239.266185851439
253,5.61654717058019,6.34530044554746,6.03587333876656,6.70517647424731,0.419326168186366,0.359876028699844,171.987216012826,171.967531247251,176.352951919684,174.679365034686
254,6.66848739478727,5.76640767114402,7.06220253034856,6.23820365406834,0.393715135561295,0.471795982924319,230.917641753487,219.410833684347,233.574627283353,223.527775699311
255,7.54203527250216,6.37043444604769,7.81963684450412,6.95620890613706,0.277601572001952,0.585774460089364,213.439532675953,198.902470614725,211.732405890756,199.344570023706
256,7.77381496327581,6.53878446726222,7.9852388195404,7.23391661266922,0.211423856264591,0.695132145406997,233.241775711968,215.325293287215,230.634218187884,214.569680638115
257,8.40599407544021,5.93760530570467,8.69508704191353,6.45035253184171,0.289092966473321,0.512747226137046,254.447167998036,223.074310688918,255.157120996228,227.738078581479
258,9.06154817056696,7.67604842349298,9.22494284064439,8.01326086284232,0.163394670077428,0.337212439349344,246.579600943709,229.728975817487,246.398965266398,230.828782366452
259,8.4585153003381,6.60653852775297,8.79217273902045,7.24397339062527,0.333657438682353,0.637434862872303,238.600701870726,216.165053407455,239.426417829517,219.621488681749
260,9.55200323280287,7.8234025994088,9.93634417519045,8.69181318740554,0.384340942387572,0.868410587996734,231.17990089442,224.539036339899,232.316421173742,227.057884651774
261,7.83035303356657,6.64363950935612,8.09111125685921,7.05189965121724,0.26075822329264,0.408260141861113,233.706451592414,217.0463500667,234.735006821751,219.834074568232
262,9.53456766357527,6.47796301943264,9.84292957499492,7.17295025546626,0.308361911419645,0.69498723603362,264.358543506072,242.401986330545,265.406721954443,246.269832682025
263,9.7758591669916,6.77425233023587,10.1119870568137,7.50688327760504,0.3361278898221,0.732630947369166,279.920205327921,246.537811074313,277.64301414646,248.980572337525
264,6.09590418221503,6.75025464810463,6.67249028764439,7.59399328414557,0.576586105429365,0.843738636040936,188.354888208646,188.085634954387,194.158641467471,194.080658192716
265,7.48106042207346,6.1633043174542,7.66535252797006,6.56178630486199,0.184292105896603,0.398481987407786,233.314308713634,221.584955287632,233.786468378732,223.670116771146
266,7.12516454697134,6.13013318091789,7.35649808674086,6.35224408775799,0.23133353976952,0.2221109068401,240.55536814698,223.460376087141,243.242818555942,228.71364353525
267,7.13504323137859,7.11182686955327,7.4929353996471,7.65711595419176,0.357892168268504,0.545289084638489,193.247362432585,188.829392580177,195.660055534588,192.584876284006
268,8.94842329901158,7.22723242434306,9.26353087497418,7.92797631650753,0.315107575962601,0.700743892164479,244.013864425363,229.177599115186,243.811290004233,231.252608720256
269,7.33798212868875,6.77060885771217,7.68554875946966,7.38307655929095,0.347566630780912,0.612467701578789,221.990792238887,210.464730071192,224.097508023666,215.78216292421
270,7.93474673973626,6.38096625799414,8.05759648096776,7.01927500867899,0.122849741231494,0.638308750684848,228.591456778618,214.717254694242,226.012550439308,215.845623311371
271,8.40942649153214,6.07356186055007,8.79778985444825,6.73909363162554,0.388363362916115,0.665531771075471,216.20387165826,203.78703704309,216.616850788256,206.064579589651
272,7.13256604429921,6.4855667553597,7.41676730271715,7.19846710835864,0.284201258417936,0.712900352998948,222.813547796825,209.712158885254,222.747404713746,211.999340978204
273,9.36105732482685,7.25096134299118,9.64825220755468,8.10788013994208,0.287194882727833,0.856918796950901,250.635402104371,240.27190047601,249.537230916136,241.467552366915
274,7.76490900368671,7.01626709147446,8.06013156102428,7.59932151501835,0.295222557337569,0.583054423543887,240.203717018608,225.836676710043,242.28844658147,228.160161679827
275,7.48116360586759,6.76991446186699,7.80047553350587,6.99962637090787,0.319311927638285,0.229711909040882,215.710786702733,196.54858216976,220.077233163193,201.331634352629
276,7.1915982917867,6.71596160169733,7.42513783767876,7.32037007153298,0.233539545892058,0.604408469835648,203.373411485917,194.236881976276,203.095420749577,195.553029343512
277,7.29083961915107,5.5984615240758,7.52140603334724,6.09307364934024,0.230566414196165,0.494612125264442,224.069919839785,195.796392009816,222.274424150121,198.927350349488
278,8.31900932287195,6.28508710454752,8.55695095301695,6.69869700703018,0.237941630145006,0.413609902482661,255.33020054623,230.893155590577,257.149066150751,234.056025513515
279,7.43913425298391,7.53758221601977,7.79590134228932,8.24035648852547,0.356767089305415,0.7027742725057,241.5593012135,235.027308859496,245.185677280691,239.638328051184
280,7.55611346410765,7.07393762427967,7.84295095485759,7.52627867282216,0.286837490749941,0.452341048542496,236.715719695928,223.799225547486,237.932794176774,225.899948248692
281,7.06338161151623,6.63784835051729,7.54430551611064,7.46822573173695,0.480923904594411,0.830377381219663,228.214925605742,215.152399032548,232.190881239933,222.229111778443
282,7.36535992382376,6.60903941722666,7.65440857141397,6.87944425447637,0.289048647590209,0.27040483724971,224.955351640924,218.621529992511,228.04819016123,224.316221048349
283,7.40189851627275,6.38084773723048,7.73927941048028,7.03843091637204,0.337380894207525,0.657583179141567,210.839718866902,195.283757958062,211.291151451994,197.713260943913
284,8.21129717704509,6.86848975551761,8.54571314642359,7.49823476976176,0.334415969378492,0.629745014244151,232.167939592516,220.784003284745,233.152874108068,222.434066775923
285,8.27656094521801,7.15060480735307,8.54405488803425,7.71065310912933,0.267493942816241,0.560048301776255,231.775440110007,215.679417109069,232.513396051506,218.763315644198
286,9.24981450116102,7.42816414609402,9.59432464535205,8.11137771178946,0.344510144191036,0.683213565695438,263.469100304811,250.669266723181,263.693417713156,253.680072975124
287,7.94952140533283,6.39499794727819,8.21241027545278,7.13978936825126,0.262888870119947,0.744791420973065,249.058876867372,225.831957590837,247.201733960632,227.267255868879
288,8.85545406339909,6.3587972095584,9.20654601638141,7.19466479323904,0.351091952982326,0.835867583680642,260.392399225288,241.670944013437,260.496024989487,245.564435916563
289,6.78263953563874,6.77881891658532,7.19463960583628,7.5159661683988,0.412000070197537,0.737147251813477,219.038035832361,211.437810974608,219.882091946018,212.547770140672
290,9.01715098513102,7.43507298351663,9.27234295858442,7.86093141706466,0.255191973453394,0.425858433548032,242.228223556347,229.156930609356,242.67556742465,231.963212701612
291,8.48182667998172,6.22987093749463,8.78740724527631,6.94582882490607,0.305580565294596,0.715957887411435,255.693025363942,237.539990322739,255.424601733039,239.118975901344
292,6.95183008291654,5.62053054745203,7.05429322370589,5.93411669448023,0.102463140789357,0.313586147028204,233.154842475116,219.352440917587,231.321964340682,220.400768503385
293,8.70578942545936,7.23038333274443,9.03836322591537,7.91635117324336,0.332573800456007,0.685967840498925,256.753153249225,239.984735550772,257.876178771047,243.940531857167
294,7.31582360570915,7.34127846407027,7.6165814007868,8.02860427027714,0.300757795077649,0.687325806206866,209.82912593592,206.772831069537,209.961241594919,206.748441909046
295,7.40914869270541,6.26445893461529,7.8229007002714,6.93405762037586,0.413752007565991,0.669598685760564,235.542719383456,214.691157198876,237.525820271875,220.404986269311
296,6.80712090628963,5.60984492053846,6.90336145802442,6.07335041457436,0.0962405517347902,0.463505494035898,231.506091473235,212.717334019315,229.713763124158,215.092658794237
297,7.17871708249491,6.19475188116083,7.45809226687537,6.79883385778356,0.279375184380458,0.604081976622734,223.545519882169,210.297656765474,224.141877975862,211.710390721248
298,7.5592992093906,6.32579643117623,7.7549605489362,6.95410937448011,0.195661339545592,0.628312943303887,218.204371601192,203.11107169698,217.681124438248,204.31807004109
299,6.88026660487548,5.90285329759449,7.0576026585138,6.40002897561998,0.177336053638316,0.497175678025489,232.530960830323,211.005324024998,231.830290472139,213.167488690669
