"id","camid","image_name","x","y","frame_number","seq_id","number_of_points","DateTimeOriginal","label","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","new_seq_id","new_seq","sequence_id","radius_err","pixdiff","dist","dist_err","dist_err_new","timediff","time","speed","speed_err","speed_err_new","frames"
9247,"H600HF09165368","IMG_0323.JPG",195.9929391,1374.293661,322,62,4,"2015:07:22 04:46:52","movement","MAK_11","MAK_11 322",1920,1080,"MAK_11",2.397594734,-0.300749608,20,-17.23295251,"MAK_11-62","Loc4","MAK_11-62-Loc4",2.50820323119305,326.623057631187,0.811112902924434,0.816453832115424,0,1,1,0.811112902924434,0.816453832115424,0,2
9245,"H600HF09165368","IMG_0321.JPG",1792.189422,1431.011307,320,62,4,"2015:07:22 04:46:50","movement","MAK_11","MAK_11 320",1920,1080,"MAK_11",1.703878554,0.327589436,18,18.77087468,"MAK_11-62","Loc7","MAK_11-62-Loc7",1.7323248242758,665.640519759304,0.47041203729253,0.477642819550809,0,2,2,0.235206018646265,0.238821409775404,0,2
9249,"H600HF09165368","IMG_0311.JPG",-265.8507647,1297.769866,310,63,4,"2015:07:21 19:08:25","movement","MAK_11","MAK_11 310",1920,1080,"MAK_11",2.992430986,-0.48255331,2,-27.65030469,"MAK_11-63","Loc4","MAK_11-63-Loc4",3.08832748118845,1742.1287962295,2.52191752333727,2.57008375581589,0,3,3,0.840639174445756,0.856694585271965,0,4
9253,"H600HF09165368","IMG_0291.JPG",-151.7343506,847.4202491,290,64,5,"2015:07:21 16:58:05","movement","MAK_11","MAK_11 290",1920,1080,"MAK_11",10.98816432,-0.437631649,6,-25.07629347,"MAK_11-64","Loc4","MAK_11-64-Loc4",10.8203059395506,453.072767476789,7.26593170564968,7.26245142081213,0,3,3,2.42197723521656,2.42081714027071,0,4
9258,"H600HF09165368","IMG_0281.JPG",422.962972,722.962972,280,65,4,"2015:07:20 15:09:32","movement","MAK_11","MAK_11 280",1920,1080,"MAK_11",14.13512278,-0.211403381,11,-12.1134137,"MAK_11-65","Loc9","MAK_11-65-Loc9",14.3094551721212,1502.88764378401,11.6134255998298,11.6577960272904,0,4,4,2.90335639995746,2.91444900682261,0,4
9262,"H600HF09165368","IMG_0261.JPG",-25.30452353,877.3519544,260,66,11,"2015:07:20 14:16:14","movement","MAK_11","MAK_11 260",1920,1080,"MAK_11",8.421019328,-0.38786284,15,-22.22454076,"MAK_11-66","Loc9","MAK_11-66-Loc9",8.40544167180721,1939.9370487495,34.7981692052705,34.7903848465517,0,10,10,3.47981692052705,3.47903848465517,0,11
9277,"H600HF09165368","IMG_0267.JPG",769.7909858,715.0610551,266,67,8,"2015:07:20 14:16:21","movement","MAK_11","MAK_11 266",1920,1080,"MAK_11",10.38646379,-0.074875337,12,-4.290356827,"MAK_11-67","Loc8","MAK_11-67-Loc8",10.4766304682066,660.005319099265,4.59585469245358,4.61139253687406,0,2,2,2.29792734622679,2.30569626843703,0,4
9273,"H600HF09165368","IMG_0263.JPG",-34.49411037,883.4783456,262,67,8,"2015:07:20 14:16:17","movement","MAK_11","MAK_11 262",1920,1080,"MAK_11",8.237337721,-0.3914803,8,-22.43182119,"MAK_11-67","Loc9","MAK_11-67-Loc9",8.21106863180813,634.515825797944,3.35213583203432,3.34726866194409,0,3,3,1.11737861067811,1.11575622064803,0,4
9281,"H600HF09165368","IMG_0265.JPG",20.29629644,930.962972,264,68,7,"2015:07:20 14:16:19","movement","MAK_11","MAK_11 264",1920,1080,"MAK_11",6.543946741,-0.369912183,16,-21.19596811,"MAK_11-68","Loc8","MAK_11-68-Loc8",6.60237112867012,1428.55243404403,4.72266467208784,4.75119645938949,0,4,4,1.18066616802196,1.18779911484737,0,6
9288,"H600HF09165368","IMG_0268.JPG",110.9629618,890.962972,267,69,11,"2015:07:20 14:16:21","movement","MAK_11","MAK_11 267",1920,1080,"MAK_11",7.237239291,-0.334221461,3,-19.15088971,"MAK_11-69","Loc6","MAK_11-69-Loc6",7.21096910980318,1775.86329224367,25.6084530771993,25.5966771331345,0,10,10,2.56084530771993,2.55966771331345,0,10
